@RELATION to_mash_out_n

@ATTRIBUTE liquid_volume_hl numeric
@ATTRIBUTE time_s numeric
@ATTRIBUTE temp_C numeric
@ATTRIBUTE energy_kWh numeric
@ATTRIBUTE gas_m3 numeric

@DATA
229.203,295,0.00030,7236.111,0.85059
234.904,300,0.00029,7236.111,0.85459
235.461,305,0.00029,7236.111,0.85464
229.108,310,0.00030,7236.111,0.85706
231.267,315,0.00029,7236.111,0.85195
236.896,320,0.00030,7236.111,0.88101
233.515,325,0.00029,7236.111,0.84566
234.898,330,0.00029,7236.111,0.85587
233.858,335,0.00029,7236.111,0.85174
234.611,340,0.00029,7236.111,0.85494
232.318,345,0.00029,7236.111,0.85457
231.219,350,0.00030,7236.111,0.86919
233.501,355,0.00029,7236.111,0.84799
235.592,360,0.00029,7236.111,0.85311
232.569,365,0.00029,7236.111,0.85270
231.415,370,0.00029,7236.111,0.83306
234.600,375,0.00029,7236.111,0.86276
239.046,380,0.00029,7236.111,0.85367
231.077,385,0.00029,7236.111,0.83493
232.398,390,0.00029,7236.111,0.85086
230.618,395,0.00030,7236.111,0.85297
234.920,400,0.00028,7236.111,0.83453
233.941,405,0.00029,7236.111,0.85059
224.744,410,0.00030,7236.111,0.85342
231.503,415,0.00029,7236.111,0.85235
233.191,420,0.00028,7236.111,0.80767
232.301,425,0.00029,7236.111,0.84622
237.697,430,0.00029,7236.111,0.85445
230.131,435,0.00030,7236.111,0.86464
231.288,440,0.00030,7236.111,0.85760
231.254,445,0.00030,7236.111,0.85585
238.470,450,0.00029,7236.111,0.86936
235.614,455,0.00029,7236.111,0.85364
232.113,460,0.00029,7236.111,0.85137
231.315,465,0.00030,7236.111,0.87010
234.855,470,0.00029,7236.111,0.83883
235.916,475,0.00029,7236.111,0.84426
233.636,480,0.00029,7236.111,0.84476
234.317,485,0.00030,7236.111,0.86943
224.315,490,0.00030,7236.111,0.85225
232.259,495,0.00029,7236.111,0.83605
228.605,500,0.00030,7236.111,0.85431
234.936,505,0.00029,7236.111,0.86017
231.010,510,0.00030,7236.111,0.85357
231.733,515,0.00029,7236.111,0.84932
227.528,520,0.00030,7236.111,0.85303
222.991,525,0.00031,7236.111,0.85739
231.275,530,0.00030,7236.111,0.87303
233.855,535,0.00028,7236.111,0.83194
229.882,540,0.00030,7236.111,0.85393
236.573,545,0.00029,7236.111,0.85295
231.268,550,0.00030,7236.111,0.85297
232.388,555,0.00029,7236.111,0.85433
231.900,560,0.00029,7236.111,0.84793
229.453,565,0.00030,7236.111,0.85387
231.107,570,0.00030,7236.111,0.85686
232.368,575,0.00029,7236.111,0.85295
232.233,580,0.00029,7236.111,0.85289
228.455,585,0.00029,7236.111,0.83723
231.773,590,0.00029,7236.111,0.85343
228.289,595,0.00030,7236.111,0.84939
234.926,600,0.00029,7236.111,0.86092
233.387,605,0.00029,7236.111,0.83965
235.912,610,0.00029,7236.111,0.85184
231.512,615,0.00029,7236.111,0.85183
235.305,620,0.00029,7236.111,0.86481
235.001,625,0.00029,7236.111,0.84865
233.456,630,0.00029,7236.111,0.85300
234.844,635,0.00029,7236.111,0.85187
236.923,640,0.00029,7236.111,0.85294
232.646,645,0.00029,7236.111,0.85331
234.267,650,0.00029,7236.111,0.86063
232.671,655,0.00028,7236.111,0.82079
230.402,660,0.00030,7236.111,0.85351
232.732,665,0.00029,7236.111,0.85200
233.293,670,0.00029,7236.111,0.85071
230.245,675,0.00030,7236.111,0.85491
228.921,680,0.00030,7236.111,0.85319
226.390,685,0.00031,7236.111,0.86870
233.431,690,0.00030,7236.111,0.87068
228.639,695,0.00030,7236.111,0.85748
229.556,700,0.00030,7236.111,0.85258
233.907,705,0.00029,7236.111,0.85686
231.904,710,0.00029,7236.111,0.85293
236.840,715,0.00029,7236.111,0.85176
233.802,720,0.00029,7236.111,0.85301
230.943,725,0.00029,7236.111,0.85122
222.131,730,0.00031,7236.111,0.85058
233.827,735,0.00029,7236.111,0.85459
229.961,740,0.00030,7236.111,0.85319
229.249,745,0.00029,7236.111,0.84354
230.036,750,0.00030,7236.111,0.86761
232.681,755,0.00028,7236.111,0.82777
231.440,760,0.00029,7236.111,0.85298
230.971,765,0.00029,7236.111,0.84824
239.123,770,0.00029,7236.111,0.85390
223.910,775,0.00031,7236.111,0.85666
232.035,780,0.00030,7236.111,0.85668
229.312,785,0.00030,7236.111,0.85140
227.887,790,0.00030,7236.111,0.85819
232.554,795,0.00029,7236.111,0.84077
229.916,800,0.00030,7236.111,0.84828
230.059,805,0.00030,7236.111,0.85371
236.854,810,0.00029,7236.111,0.85325
235.809,815,0.00029,7236.111,0.84276
225.117,820,0.00030,7236.111,0.85555
231.146,825,0.00030,7236.111,0.85247
226.448,830,0.00030,7236.111,0.84405
233.161,835,0.00029,7236.111,0.84578
233.986,840,0.00029,7236.111,0.85831
240.392,845,0.00028,7236.111,0.85039
232.776,850,0.00029,7236.111,0.85326
229.221,855,0.00030,7236.111,0.86615
234.378,860,0.00029,7236.111,0.85284
233.606,865,0.00029,7236.111,0.84866
233.685,870,0.00029,7236.111,0.84571
233.162,875,0.00030,7236.111,0.86722
234.304,880,0.00029,7236.111,0.85348
235.081,885,0.00029,7236.111,0.85276
234.364,890,0.00029,7236.111,0.85513
233.574,895,0.00029,7236.111,0.85243
238.331,900,0.00028,7236.111,0.84800
233.612,905,0.00030,7236.111,0.87083
236.325,910,0.00029,7236.111,0.85331
231.417,915,0.00029,7236.111,0.85098
233.820,920,0.00030,7236.111,0.86287
235.146,925,0.00029,7236.111,0.85139
233.800,930,0.00029,7236.111,0.84282
233.644,935,0.00029,7236.111,0.83922
232.854,940,0.00029,7236.111,0.85323
234.863,945,0.00029,7236.111,0.85194
232.321,950,0.00029,7236.111,0.83956
230.702,955,0.00030,7236.111,0.85228
233.553,960,0.00029,7236.111,0.85744
228.014,965,0.00030,7236.111,0.85094
229.730,970,0.00030,7236.111,0.85813
236.125,975,0.00029,7236.111,0.84985
237.343,980,0.00028,7236.111,0.83464
241.716,985,0.00028,7236.111,0.85234
230.066,990,0.00030,7236.111,0.85330
234.383,995,0.00029,7236.111,0.85591
231.936,1000,0.00029,7236.111,0.85163
232.230,1005,0.00029,7236.111,0.85472
234.849,1010,0.00029,7236.111,0.85555
232.302,1015,0.00029,7236.111,0.85324
233.406,1020,0.00029,7236.111,0.85289
232.380,1025,0.00029,7236.111,0.84633
230.795,1030,0.00030,7236.111,0.85589
226.847,1035,0.00030,7236.111,0.84362
229.888,1040,0.00030,7236.111,0.85033
244.494,1045,0.00028,7236.111,0.85416
237.286,1050,0.00029,7236.111,0.85347
233.934,1055,0.00029,7236.111,0.84620
233.451,1060,0.00030,7236.111,0.87170
232.377,1065,0.00029,7236.111,0.85290
231.653,1070,0.00029,7236.111,0.84887
231.347,1075,0.00030,7236.111,0.85468
238.938,1080,0.00029,7236.111,0.85355
230.784,1085,0.00029,7236.111,0.84970
233.705,1090,0.00029,7236.111,0.85937
231.947,1095,0.00030,7236.111,0.86805
235.659,1100,0.00029,7236.111,0.84032
229.264,1105,0.00029,7236.111,0.84067
230.714,1110,0.00029,7236.111,0.84376
233.913,1115,0.00030,7236.111,0.86506
235.723,1120,0.00029,7236.111,0.85408
228.783,1125,0.00030,7236.111,0.85475
233.943,1130,0.00029,7236.111,0.84949
231.762,1135,0.00029,7236.111,0.85415
233.131,1140,0.00029,7236.111,0.85175
229.888,1145,0.00030,7236.111,0.85305
237.723,1150,0.00029,7236.111,0.84919
232.579,1155,0.00029,7236.111,0.84162
235.156,1160,0.00029,7236.111,0.85484
230.848,1165,0.00030,7236.111,0.85379
237.108,1170,0.00029,7236.111,0.84894
233.813,1175,0.00029,7236.111,0.85220
234.928,1180,0.00029,7236.111,0.85407
234.111,1185,0.00029,7236.111,0.85076
228.847,1190,0.00030,7236.111,0.86230
223.715,1195,0.00031,7236.111,0.85658
230.567,1200,0.00029,7236.111,0.84857
231.732,1205,0.00030,7236.111,0.86968
234.039,1210,0.00029,7236.111,0.85158
235.325,1215,0.00029,7236.111,0.84759
231.877,1220,0.00029,7236.111,0.85404
231.971,1225,0.00029,7236.111,0.83247
233.448,1230,0.00029,7236.111,0.85430
228.839,1235,0.00029,7236.111,0.83706
239.980,1240,0.00028,7236.111,0.84297
235.404,1245,0.00029,7236.111,0.86664
230.716,1250,0.00029,7236.111,0.84588
232.604,1255,0.00029,7236.111,0.85251
224.032,1260,0.00030,7236.111,0.85199
233.699,1265,0.00029,7236.111,0.85271
229.965,1270,0.00030,7236.111,0.85179
232.551,1275,0.00029,7236.111,0.84722
233.561,1280,0.00030,7236.111,0.86822
232.603,1285,0.00028,7236.111,0.82613
232.366,1290,0.00029,7236.111,0.85482
228.759,1295,0.00030,7236.111,0.86080
233.426,1300,0.00029,7236.111,0.85323
227.503,1305,0.00030,7236.111,0.85597
233.166,1310,0.00029,7236.111,0.85317
234.874,1315,0.00028,7236.111,0.81811
233.504,1320,0.00028,7236.111,0.81446
231.775,1325,0.00028,7236.111,0.82532
232.895,1330,0.00029,7236.111,0.85311
230.635,1335,0.00030,7236.111,0.87495
228.400,1340,0.00030,7236.111,0.84715
235.088,1345,0.00029,7236.111,0.85450
235.472,1350,0.00029,7236.111,0.84321
235.521,1355,0.00029,7236.111,0.85948
228.075,1360,0.00030,7236.111,0.85268
232.864,1365,0.00029,7236.111,0.85396
234.302,1370,0.00029,7236.111,0.85408
240.593,1375,0.00028,7236.111,0.85184
235.656,1380,0.00029,7236.111,0.84408
227.147,1385,0.00030,7236.111,0.84769
232.611,1390,0.00030,7236.111,0.85829
232.470,1395,0.00029,7236.111,0.83996
234.746,1400,0.00029,7236.111,0.86219
232.283,1405,0.00029,7236.111,0.85284
235.556,1410,0.00029,7236.111,0.84930
232.563,1415,0.00029,7236.111,0.85586
232.885,1420,0.00029,7236.111,0.84561
231.646,1425,0.00029,7236.111,0.85400
235.719,1430,0.00029,7236.111,0.84920
228.187,1435,0.00030,7236.111,0.85232
232.156,1440,0.00029,7236.111,0.84071
227.339,1445,0.00030,7236.111,0.85508
233.055,1450,0.00029,7236.111,0.84916
222.805,1455,0.00031,7236.111,0.85445
228.764,1460,0.00030,7236.111,0.85436
227.982,1465,0.00029,7236.111,0.83589
229.547,1470,0.00030,7236.111,0.85367
223.893,1475,0.00031,7236.111,0.85388
234.515,1480,0.00030,7236.111,0.86548
232.992,1485,0.00030,7236.111,0.86633
228.950,1490,0.00030,7236.111,0.85530
233.223,1495,0.00029,7236.111,0.83839
231.070,1500,0.00030,7236.111,0.85755
239.600,1505,0.00027,7236.111,0.82287
230.668,1510,0.00029,7236.111,0.83037
230.892,1515,0.00029,7236.111,0.83936
233.436,1520,0.00029,7236.111,0.85052
232.243,1525,0.00029,7236.111,0.85400
237.994,1530,0.00029,7236.111,0.85415
232.388,1535,0.00029,7236.111,0.84496
231.443,1540,0.00029,7236.111,0.84473
232.273,1545,0.00029,7236.111,0.85294
232.600,1550,0.00029,7236.111,0.84933
230.161,1555,0.00030,7236.111,0.85330
228.374,1560,0.00030,7236.111,0.84897
233.564,1565,0.00029,7236.111,0.85648
235.831,1570,0.00029,7236.111,0.84528
231.497,1575,0.00029,7236.111,0.85314
232.321,1580,0.00030,7236.111,0.85858
232.211,1585,0.00029,7236.111,0.85362
235.381,1590,0.00029,7236.111,0.85549
229.919,1595,0.00030,7236.111,0.85313
235.341,1600,0.00029,7236.111,0.85494
230.918,1605,0.00030,7236.111,0.86233
230.148,1610,0.00029,7236.111,0.83379
232.012,1615,0.00029,7236.111,0.84553
233.816,1620,0.00029,7236.111,0.83965
229.093,1625,0.00030,7236.111,0.85756
231.408,1630,0.00030,7236.111,0.85531
233.658,1635,0.00029,7236.111,0.85792
230.768,1640,0.00030,7236.111,0.85121
232.459,1645,0.00029,7236.111,0.84100
231.777,1650,0.00029,7236.111,0.84452
229.315,1655,0.00030,7236.111,0.84873
225.905,1660,0.00030,7236.111,0.85176
232.144,1665,0.00029,7236.111,0.85282
232.710,1670,0.00029,7236.111,0.85615
224.911,1675,0.00030,7236.111,0.85433
231.280,1680,0.00029,7236.111,0.84834
223.636,1685,0.00030,7236.111,0.84284
231.997,1690,0.00029,7236.111,0.84840
236.047,1695,0.00029,7236.111,0.85550
233.484,1700,0.00030,7236.111,0.86207
225.007,1705,0.00030,7236.111,0.85281
222.833,1710,0.00031,7236.111,0.85237
234.973,1715,0.00029,7236.111,0.84513
231.390,1720,0.00029,7236.111,0.84980
232.483,1725,0.00029,7236.111,0.83325
230.658,1730,0.00030,7236.111,0.85288
232.474,1735,0.00029,7236.111,0.85659
234.176,1740,0.00029,7236.111,0.85472
227.299,1745,0.00030,7236.111,0.84639
230.653,1750,0.00030,7236.111,0.85219
230.836,1755,0.00030,7236.111,0.85271
233.007,1760,0.00029,7236.111,0.85229
235.203,1765,0.00029,7236.111,0.85434
232.447,1770,0.00030,7236.111,0.87020
224.670,1775,0.00030,7236.111,0.83962
231.526,1780,0.00030,7236.111,0.85535
233.826,1785,0.00029,7236.111,0.85249
231.735,1790,0.00030,7236.111,0.86172
231.196,1795,0.00030,7236.111,0.85433
234.900,1800,0.00029,7236.111,0.85403
234.501,1805,0.00029,7236.111,0.85412
236.452,1810,0.00029,7236.111,0.86148
233.953,1815,0.00029,7236.111,0.85380
231.217,1820,0.00030,7236.111,0.85360
228.378,1825,0.00030,7236.111,0.85340
232.292,1830,0.00029,7236.111,0.85643
236.956,1835,0.00029,7236.111,0.85606
234.750,1840,0.00029,7236.111,0.84828
223.669,1845,0.00031,7236.111,0.85756
230.237,1850,0.00030,7236.111,0.85417
231.706,1855,0.00030,7236.111,0.87656
223.328,1860,0.00031,7236.111,0.85363
231.051,1865,0.00030,7236.111,0.85550
231.699,1870,0.00030,7236.111,0.85810
231.814,1875,0.00030,7236.111,0.85737
232.299,1880,0.00029,7236.111,0.85310
232.487,1885,0.00029,7236.111,0.85508
234.004,1890,0.00029,7236.111,0.85485
227.058,1895,0.00030,7236.111,0.86022
231.973,1900,0.00029,7236.111,0.85158
230.794,1905,0.00030,7236.111,0.86043
229.804,1910,0.00031,7236.111,0.88649
235.517,1915,0.00029,7236.111,0.84953
226.353,1920,0.00030,7236.111,0.85117
233.662,1925,0.00029,7236.111,0.85350
233.154,1930,0.00030,7236.111,0.87965
232.215,1935,0.00029,7236.111,0.85351
235.381,1940,0.00029,7236.111,0.84848
230.480,1945,0.00030,7236.111,0.85396
232.292,1950,0.00029,7236.111,0.85367
235.315,1955,0.00029,7236.111,0.84937
228.228,1960,0.00029,7236.111,0.83849
231.705,1965,0.00029,7236.111,0.85350
232.721,1970,0.00030,7236.111,0.88203
233.721,1975,0.00029,7236.111,0.85456
230.598,1980,0.00030,7236.111,0.85317
231.748,1985,0.00029,7236.111,0.85142
232.758,1990,0.00029,7236.111,0.85126
233.402,1995,0.00028,7236.111,0.82921
231.889,2000,0.00030,7236.111,0.85527
234.638,2005,0.00029,7236.111,0.84875
239.840,2010,0.00028,7236.111,0.85399
224.296,2015,0.00031,7236.111,0.85621
233.405,2020,0.00030,7236.111,0.86660
234.374,2025,0.00029,7236.111,0.86042
230.279,2030,0.00028,7236.111,0.81901
230.130,2035,0.00028,7236.111,0.81387
229.645,2040,0.00030,7236.111,0.85529
228.879,2045,0.00029,7236.111,0.84349
225.472,2050,0.00030,7236.111,0.85283
235.262,2055,0.00029,7236.111,0.86463
232.284,2060,0.00030,7236.111,0.85693
236.352,2065,0.00029,7236.111,0.85053
231.912,2070,0.00028,7236.111,0.81510
232.053,2075,0.00029,7236.111,0.85256
227.731,2080,0.00030,7236.111,0.85764
229.291,2085,0.00030,7236.111,0.85442
231.805,2090,0.00029,7236.111,0.85245
231.205,2095,0.00030,7236.111,0.85724
234.634,2100,0.00029,7236.111,0.85221
223.259,2105,0.00031,7236.111,0.85441
226.079,2110,0.00030,7236.111,0.83658
234.724,2115,0.00029,7236.111,0.85679
231.215,2120,0.00029,7236.111,0.84426
234.457,2125,0.00029,7236.111,0.85286
231.772,2130,0.00029,7236.111,0.85034
227.624,2135,0.00030,7236.111,0.85443
232.697,2140,0.00029,7236.111,0.85464
228.607,2145,0.00030,7236.111,0.85104
230.107,2150,0.00029,7236.111,0.84460
227.208,2155,0.00030,7236.111,0.86601
231.941,2160,0.00029,7236.111,0.84237
236.505,2165,0.00029,7236.111,0.86017
233.824,2170,0.00029,7236.111,0.85364
235.813,2175,0.00029,7236.111,0.85732
235.380,2180,0.00029,7236.111,0.84952
234.582,2185,0.00028,7236.111,0.82819
230.754,2190,0.00030,7236.111,0.85568
232.616,2195,0.00029,7236.111,0.84036
233.378,2200,0.00029,7236.111,0.85363
230.032,2205,0.00029,7236.111,0.84823
230.517,2210,0.00028,7236.111,0.81757
233.288,2215,0.00029,7236.111,0.85407
232.783,2220,0.00029,7236.111,0.84207
235.022,2225,0.00029,7236.111,0.85347
228.557,2230,0.00030,7236.111,0.85511
230.981,2235,0.00030,7236.111,0.85312
226.446,2240,0.00030,7236.111,0.85742
231.482,2245,0.00029,7236.111,0.84594
223.724,2250,0.00031,7236.111,0.88023
229.811,2255,0.00030,7236.111,0.85379
232.411,2260,0.00030,7236.111,0.85856
228.369,2265,0.00030,7236.111,0.85199
232.721,2270,0.00029,7236.111,0.85452
230.487,2275,0.00030,7236.111,0.85295
231.708,2280,0.00029,7236.111,0.85244
233.254,2285,0.00029,7236.111,0.85309
231.307,2290,0.00029,7236.111,0.83980
228.495,2295,0.00030,7236.111,0.85170
232.734,2300,0.00029,7236.111,0.85329
233.247,2305,0.00029,7236.111,0.85105
233.020,2310,0.00029,7236.111,0.85279
225.083,2315,0.00030,7236.111,0.85052
233.276,2320,0.00029,7236.111,0.85620
233.662,2325,0.00029,7236.111,0.85120
229.815,2330,0.00030,7236.111,0.85006
231.636,2335,0.00029,7236.111,0.85163
231.054,2340,0.00030,7236.111,0.85880
233.249,2345,0.00030,7236.111,0.86677
232.446,2350,0.00029,7236.111,0.85255
231.164,2355,0.00029,7236.111,0.84917
232.597,2360,0.00029,7236.111,0.84921
233.479,2365,0.00029,7236.111,0.85218
234.458,2370,0.00029,7236.111,0.83826
233.464,2375,0.00030,7236.111,0.88542
232.605,2380,0.00030,7236.111,0.85969
231.745,2385,0.00029,7236.111,0.84963
230.449,2390,0.00030,7236.111,0.85436
235.793,2395,0.00030,7236.111,0.88869
234.377,2400,0.00029,7236.111,0.85365
232.696,2405,0.00030,7236.111,0.86774
231.343,2410,0.00030,7236.111,0.85339
232.075,2415,0.00029,7236.111,0.83957
227.153,2420,0.00030,7236.111,0.85089
230.466,2425,0.00030,7236.111,0.85258
230.784,2430,0.00030,7236.111,0.85648
231.141,2435,0.00030,7236.111,0.85237
226.026,2440,0.00030,7236.111,0.85344
233.723,2445,0.00029,7236.111,0.85050
229.695,2450,0.00030,7236.111,0.85022
230.617,2455,0.00030,7236.111,0.85282
233.724,2460,0.00030,7236.111,0.86665
235.036,2465,0.00028,7236.111,0.83147
230.204,2470,0.00030,7236.111,0.85821
232.044,2475,0.00029,7236.111,0.85343
233.882,2480,0.00029,7236.111,0.85194
238.076,2485,0.00029,7236.111,0.85255
229.983,2490,0.00030,7236.111,0.86272
230.142,2495,0.00030,7236.111,0.85162
231.315,2500,0.00030,7236.111,0.86294
233.795,2505,0.00029,7236.111,0.85518
230.396,2510,0.00029,7236.111,0.84127
236.558,2515,0.00029,7236.111,0.85390
221.970,2520,0.00031,7236.111,0.85407
234.399,2525,0.00029,7236.111,0.85501
231.934,2530,0.00029,7236.111,0.83697
232.387,2535,0.00030,7236.111,0.86270
233.007,2540,0.00030,7236.111,0.86271
239.783,2545,0.00028,7236.111,0.85125
228.434,2550,0.00030,7236.111,0.85228
231.577,2555,0.00030,7236.111,0.85921
232.463,2560,0.00029,7236.111,0.85311
226.445,2565,0.00030,7236.111,0.84880
230.999,2570,0.00029,7236.111,0.85172
225.423,2575,0.00030,7236.111,0.83830
232.336,2580,0.00029,7236.111,0.85326
233.990,2585,0.00029,7236.111,0.85271
233.291,2590,0.00029,7236.111,0.85429
223.203,2595,0.00030,7236.111,0.83826
230.304,2600,0.00030,7236.111,0.85450
233.990,2605,0.00029,7236.111,0.85983
232.619,2610,0.00029,7236.111,0.85274
234.285,2615,0.00029,7236.111,0.85097
233.030,2620,0.00029,7236.111,0.85062
232.594,2625,0.00029,7236.111,0.85016
225.997,2630,0.00030,7236.111,0.85427
234.217,2635,0.00029,7236.111,0.84020
233.263,2640,0.00029,7236.111,0.83870
229.052,2645,0.00029,7236.111,0.82735
232.405,2650,0.00029,7236.111,0.85569
228.639,2655,0.00030,7236.111,0.86631
231.349,2660,0.00029,7236.111,0.85303
229.141,2665,0.00030,7236.111,0.85257
232.352,2670,0.00030,7236.111,0.87049
231.379,2675,0.00030,7236.111,0.85526
234.252,2680,0.00029,7236.111,0.85260
235.386,2685,0.00028,7236.111,0.83011
230.628,2690,0.00029,7236.111,0.84723
231.184,2695,0.00030,7236.111,0.85546
236.996,2700,0.00029,7236.111,0.85819
234.177,2705,0.00029,7236.111,0.84855
233.605,2710,0.00029,7236.111,0.85306
235.435,2715,0.00029,7236.111,0.85822
231.886,2720,0.00029,7236.111,0.84993
229.238,2725,0.00030,7236.111,0.84942
232.504,2730,0.00029,7236.111,0.85670
231.395,2735,0.00030,7236.111,0.86505
229.153,2740,0.00030,7236.111,0.86113
226.983,2745,0.00030,7236.111,0.85113
232.183,2750,0.00029,7236.111,0.85364
232.504,2755,0.00029,7236.111,0.85245
231.442,2760,0.00029,7236.111,0.85332
230.421,2765,0.00030,7236.111,0.85095
235.211,2770,0.00029,7236.111,0.84153
231.360,2775,0.00029,7236.111,0.84807
230.709,2780,0.00030,7236.111,0.85472
230.159,2785,0.00030,7236.111,0.85002
238.856,2790,0.00029,7236.111,0.85441
232.684,2795,0.00029,7236.111,0.83309
233.165,2800,0.00030,7236.111,0.87945
237.522,2805,0.00029,7236.111,0.87240
232.916,2810,0.00029,7236.111,0.85348
233.127,2815,0.00029,7236.111,0.85448
230.518,2820,0.00029,7236.111,0.84621
234.220,2825,0.00029,7236.111,0.86280
234.768,2830,0.00029,7236.111,0.84354
232.052,2835,0.00029,7236.111,0.84229
234.851,2840,0.00029,7236.111,0.85437
232.679,2845,0.00029,7236.111,0.85391
231.677,2850,0.00029,7236.111,0.85283
230.640,2855,0.00029,7236.111,0.84789
233.241,2860,0.00029,7236.111,0.85310
230.887,2865,0.00029,7236.111,0.84544
233.085,2870,0.00029,7236.111,0.85261
234.480,2875,0.00029,7236.111,0.85215
232.049,2880,0.00029,7236.111,0.84972
232.990,2885,0.00029,7236.111,0.85323
231.518,2890,0.00030,7236.111,0.86330
232.484,2895,0.00029,7236.111,0.85387
229.098,2900,0.00030,7236.111,0.85076
229.591,2905,0.00030,7236.111,0.85443
230.649,2910,0.00030,7236.111,0.85360
231.452,2915,0.00029,7236.111,0.84754
229.158,2920,0.00030,7236.111,0.85436
224.979,2925,0.00030,7236.111,0.85319
235.530,2930,0.00029,7236.111,0.86456
230.719,2935,0.00030,7236.111,0.85976
231.314,2940,0.00029,7236.111,0.85029
233.810,2945,0.00029,7236.111,0.84648
233.116,2950,0.00029,7236.111,0.85410
232.130,2955,0.00029,7236.111,0.85228
235.779,2960,0.00028,7236.111,0.82262
232.685,2965,0.00029,7236.111,0.85287
220.876,2970,0.00031,7236.111,0.85334
232.377,2975,0.00029,7236.111,0.84750
231.868,2980,0.00029,7236.111,0.85319
231.215,2985,0.00029,7236.111,0.84287
233.662,2990,0.00029,7236.111,0.84989
235.488,2995,0.00029,7236.111,0.85297
230.330,3000,0.00029,7236.111,0.84686
229.724,3005,0.00028,7236.111,0.81138
233.126,3010,0.00029,7236.111,0.85369
233.198,3015,0.00029,7236.111,0.85214
232.096,3020,0.00030,7236.111,0.85793
229.084,3025,0.00030,7236.111,0.84981
229.934,3030,0.00030,7236.111,0.85430
230.893,3035,0.00030,7236.111,0.85624
231.256,3040,0.00029,7236.111,0.85029
233.228,3045,0.00029,7236.111,0.85378
231.873,3050,0.00029,7236.111,0.84890
231.718,3055,0.00030,7236.111,0.85546
226.122,3060,0.00030,7236.111,0.85355
233.096,3065,0.00029,7236.111,0.85675
233.232,3070,0.00029,7236.111,0.84917
228.860,3075,0.00030,7236.111,0.85344
233.985,3080,0.00029,7236.111,0.85522
231.492,3085,0.00029,7236.111,0.85234
230.791,3090,0.00029,7236.111,0.84267
234.159,3095,0.00029,7236.111,0.85506
235.515,3100,0.00029,7236.111,0.85598
224.823,3105,0.00030,7236.111,0.85143
233.039,3110,0.00029,7236.111,0.85488
234.904,3115,0.00029,7236.111,0.86360
231.650,3120,0.00030,7236.111,0.86777
233.276,3125,0.00030,7236.111,0.86337
234.824,3130,0.00029,7236.111,0.85304
232.161,3135,0.00029,7236.111,0.84694
232.661,3140,0.00029,7236.111,0.85325
230.096,3145,0.00030,7236.111,0.84925
230.919,3150,0.00030,7236.111,0.85368
241.210,3155,0.00028,7236.111,0.85728
231.904,3160,0.00029,7236.111,0.85190
237.594,3165,0.00029,7236.111,0.85339
235.933,3170,0.00029,7236.111,0.85352
