@RELATION between_breaks_n

@ATTRIBUTE liquid_volume_hl numeric
@ATTRIBUTE time_s numeric
@ATTRIBUTE temp_C numeric
@ATTRIBUTE energy_kWh numeric
@ATTRIBUTE gas_m3 numeric

@DATA
222.141,455,0.00031,7236.111,0.86637
223.742,460,0.00031,7236.111,0.85951
231.175,465,0.00031,7236.111,0.90066
232.197,470,0.00030,7236.111,0.86513
229.900,475,0.00030,7236.111,0.87123
228.924,480,0.00030,7236.111,0.86875
234.517,485,0.00030,7236.111,0.87874
233.602,490,0.00030,7236.111,0.87722
228.469,495,0.00030,7236.111,0.86139
231.681,500,0.00030,7236.111,0.87902
225.624,505,0.00031,7236.111,0.87082
236.181,510,0.00030,7236.111,0.88075
235.503,515,0.00030,7236.111,0.88022
231.170,520,0.00031,7236.111,0.88902
231.539,525,0.00030,7236.111,0.88030
225.855,530,0.00031,7236.111,0.88022
231.110,535,0.00030,7236.111,0.87459
229.332,540,0.00031,7236.111,0.87970
229.172,545,0.00031,7236.111,0.87449
230.406,550,0.00031,7236.111,0.87914
232.520,555,0.00030,7236.111,0.87871
235.756,560,0.00030,7236.111,0.88030
228.976,565,0.00031,7236.111,0.88303
229.727,570,0.00030,7236.111,0.87273
232.159,575,0.00030,7236.111,0.87782
232.919,580,0.00030,7236.111,0.87443
234.301,585,0.00030,7236.111,0.88193
231.873,590,0.00030,7236.111,0.87241
230.636,595,0.00031,7236.111,0.88649
228.824,600,0.00031,7236.111,0.87661
231.789,605,0.00030,7236.111,0.87215
228.880,610,0.00031,7236.111,0.89035
234.254,615,0.00030,7236.111,0.88783
234.584,620,0.00030,7236.111,0.89317
229.395,625,0.00030,7236.111,0.85941
233.393,630,0.00030,7236.111,0.87720
232.577,635,0.00030,7236.111,0.87340
232.212,640,0.00030,7236.111,0.88013
230.817,645,0.00030,7236.111,0.87730
225.614,650,0.00031,7236.111,0.88059
226.337,655,0.00032,7236.111,0.89654
236.654,660,0.00030,7236.111,0.87851
230.655,665,0.00031,7236.111,0.88572
232.359,670,0.00031,7236.111,0.88859
230.311,675,0.00030,7236.111,0.85185
230.218,680,0.00031,7236.111,0.88104
229.537,685,0.00031,7236.111,0.88428
232.490,690,0.00030,7236.111,0.87663
230.208,695,0.00031,7236.111,0.88372
231.936,700,0.00031,7236.111,0.88706
230.500,705,0.00031,7236.111,0.87916
234.231,710,0.00030,7236.111,0.86879
230.966,715,0.00031,7236.111,0.89054
233.606,720,0.00030,7236.111,0.86317
229.228,725,0.00031,7236.111,0.87635
231.141,730,0.00031,7236.111,0.89199
237.532,735,0.00030,7236.111,0.88499
228.466,740,0.00031,7236.111,0.88373
228.476,745,0.00031,7236.111,0.88003
234.144,750,0.00030,7236.111,0.87965
233.404,755,0.00030,7236.111,0.88635
229.417,760,0.00031,7236.111,0.87954
235.883,765,0.00029,7236.111,0.86700
228.632,770,0.00031,7236.111,0.88368
232.550,775,0.00029,7236.111,0.85460
229.909,780,0.00031,7236.111,0.87966
231.710,785,0.00031,7236.111,0.88562
232.980,790,0.00030,7236.111,0.88058
236.964,795,0.00030,7236.111,0.87709
233.625,800,0.00030,7236.111,0.86778
237.162,805,0.00030,7236.111,0.88454
226.231,810,0.00031,7236.111,0.87229
237.267,815,0.00030,7236.111,0.89742
236.098,820,0.00030,7236.111,0.87955
228.052,825,0.00030,7236.111,0.85880
234.114,830,0.00030,7236.111,0.88840
234.065,835,0.00030,7236.111,0.88067
232.200,840,0.00031,7236.111,0.89066
231.451,845,0.00030,7236.111,0.87597
233.182,850,0.00030,7236.111,0.86910
228.785,855,0.00031,7236.111,0.88247
237.257,860,0.00030,7236.111,0.89521
233.010,865,0.00030,7236.111,0.87866
237.993,870,0.00030,7236.111,0.88135
231.054,875,0.00031,7236.111,0.88230
230.738,880,0.00031,7236.111,0.88123
232.363,885,0.00030,7236.111,0.88142
225.196,890,0.00031,7236.111,0.88177
234.127,895,0.00030,7236.111,0.88705
235.116,900,0.00030,7236.111,0.86980
232.526,905,0.00030,7236.111,0.87974
231.562,910,0.00031,7236.111,0.90902
235.676,915,0.00030,7236.111,0.86909
226.268,920,0.00031,7236.111,0.87209
230.259,925,0.00031,7236.111,0.87971
230.407,930,0.00031,7236.111,0.87967
233.540,935,0.00030,7236.111,0.87173
231.765,940,0.00030,7236.111,0.86792
232.387,945,0.00030,7236.111,0.87864
230.206,950,0.00031,7236.111,0.87838
234.134,955,0.00030,7236.111,0.88004
233.825,960,0.00031,7236.111,0.90097
231.857,965,0.00030,7236.111,0.88391
229.891,970,0.00031,7236.111,0.89751
230.380,975,0.00031,7236.111,0.87957
230.062,980,0.00031,7236.111,0.88056
232.464,985,0.00030,7236.111,0.87940
230.116,990,0.00031,7236.111,0.88182
232.476,995,0.00030,7236.111,0.87991
229.994,1000,0.00030,7236.111,0.87100
230.968,1005,0.00031,7236.111,0.89771
244.205,1010,0.00029,7236.111,0.87142
232.883,1015,0.00030,7236.111,0.87922
225.881,1020,0.00031,7236.111,0.87950
232.531,1025,0.00031,7236.111,0.88702
234.627,1030,0.00030,7236.111,0.87642
226.268,1035,0.00031,7236.111,0.87759
232.429,1040,0.00030,7236.111,0.88127
229.630,1045,0.00031,7236.111,0.88241
233.814,1050,0.00030,7236.111,0.87910
232.908,1055,0.00031,7236.111,0.89227
230.870,1060,0.00030,7236.111,0.87191
231.471,1065,0.00030,7236.111,0.87822
229.947,1070,0.00030,7236.111,0.87495
238.766,1075,0.00029,7236.111,0.87036
230.352,1080,0.00031,7236.111,0.87872
231.398,1085,0.00030,7236.111,0.88134
232.860,1090,0.00029,7236.111,0.85717
233.603,1095,0.00031,7236.111,0.89754
233.003,1100,0.00030,7236.111,0.87520
233.594,1105,0.00030,7236.111,0.88050
230.257,1110,0.00031,7236.111,0.88866
234.618,1115,0.00030,7236.111,0.86913
236.125,1120,0.00030,7236.111,0.87980
232.449,1125,0.00030,7236.111,0.87331
230.598,1130,0.00031,7236.111,0.88548
226.794,1135,0.00031,7236.111,0.88095
231.417,1140,0.00031,7236.111,0.89052
232.408,1145,0.00030,7236.111,0.88060
229.023,1150,0.00031,7236.111,0.88269
229.956,1155,0.00031,7236.111,0.88299
223.153,1160,0.00031,7236.111,0.87831
232.118,1165,0.00030,7236.111,0.86375
232.158,1170,0.00030,7236.111,0.87923
232.936,1175,0.00030,7236.111,0.88008
226.483,1180,0.00032,7236.111,0.89287
233.895,1185,0.00030,7236.111,0.87288
235.069,1190,0.00030,7236.111,0.87728
235.163,1195,0.00031,7236.111,0.90071
230.536,1200,0.00030,7236.111,0.87334
234.904,1205,0.00030,7236.111,0.87553
234.711,1210,0.00030,7236.111,0.87991
230.739,1215,0.00030,7236.111,0.86667
231.136,1220,0.00032,7236.111,0.91422
233.100,1225,0.00030,7236.111,0.87922
230.206,1230,0.00030,7236.111,0.87729
235.590,1235,0.00030,7236.111,0.87792
233.487,1240,0.00030,7236.111,0.88131
231.625,1245,0.00031,7236.111,0.91155
234.200,1250,0.00030,7236.111,0.87817
227.523,1255,0.00031,7236.111,0.87959
228.863,1260,0.00031,7236.111,0.89902
233.436,1265,0.00032,7236.111,0.92872
235.311,1270,0.00030,7236.111,0.89535
232.897,1275,0.00030,7236.111,0.87828
231.209,1280,0.00030,7236.111,0.87813
230.665,1285,0.00029,7236.111,0.84907
225.774,1290,0.00031,7236.111,0.88293
231.515,1295,0.00030,7236.111,0.88178
225.730,1300,0.00031,7236.111,0.87931
230.459,1305,0.00031,7236.111,0.88839
228.942,1310,0.00031,7236.111,0.88009
230.906,1315,0.00031,7236.111,0.88218
229.114,1320,0.00030,7236.111,0.86769
229.065,1325,0.00031,7236.111,0.87910
232.478,1330,0.00030,7236.111,0.87848
231.494,1335,0.00030,7236.111,0.86707
226.301,1340,0.00031,7236.111,0.87762
228.004,1345,0.00031,7236.111,0.87798
231.473,1350,0.00031,7236.111,0.89347
232.690,1355,0.00030,7236.111,0.88069
234.023,1360,0.00030,7236.111,0.87480
232.379,1365,0.00030,7236.111,0.87983
230.506,1370,0.00031,7236.111,0.88052
230.358,1375,0.00031,7236.111,0.88055
224.930,1380,0.00031,7236.111,0.87309
234.008,1385,0.00030,7236.111,0.87099
228.064,1390,0.00030,7236.111,0.86409
235.646,1395,0.00030,7236.111,0.87957
236.124,1400,0.00030,7236.111,0.87941
239.000,1405,0.00030,7236.111,0.88160
231.639,1410,0.00030,7236.111,0.87810
234.323,1415,0.00030,7236.111,0.87489
230.342,1420,0.00031,7236.111,0.87909
226.980,1425,0.00032,7236.111,0.89440
232.287,1430,0.00030,7236.111,0.87924
239.287,1435,0.00029,7236.111,0.87897
236.495,1440,0.00030,7236.111,0.88311
235.936,1445,0.00030,7236.111,0.87909
234.231,1450,0.00030,7236.111,0.86812
233.344,1455,0.00030,7236.111,0.86914
218.157,1460,0.00033,7236.111,0.89980
230.586,1465,0.00030,7236.111,0.87128
225.980,1470,0.00031,7236.111,0.87872
226.776,1475,0.00032,7236.111,0.90765
235.738,1480,0.00029,7236.111,0.86281
231.684,1485,0.00031,7236.111,0.90139
231.191,1490,0.00031,7236.111,0.88161
229.583,1495,0.00030,7236.111,0.85719
235.336,1500,0.00030,7236.111,0.88293
234.293,1505,0.00030,7236.111,0.87741
235.677,1510,0.00030,7236.111,0.87924
228.211,1515,0.00031,7236.111,0.87094
230.723,1520,0.00030,7236.111,0.87651
229.492,1525,0.00031,7236.111,0.88749
238.060,1530,0.00030,7236.111,0.88385
231.901,1535,0.00030,7236.111,0.88097
233.952,1540,0.00030,7236.111,0.87281
229.154,1545,0.00031,7236.111,0.89656
232.165,1550,0.00031,7236.111,0.90172
234.658,1555,0.00029,7236.111,0.86524
230.808,1560,0.00031,7236.111,0.88618
235.240,1565,0.00029,7236.111,0.86292
229.138,1570,0.00031,7236.111,0.88082
239.827,1575,0.00029,7236.111,0.87570
230.620,1580,0.00030,7236.111,0.87919
231.372,1585,0.00031,7236.111,0.89329
234.429,1590,0.00030,7236.111,0.87489
231.657,1595,0.00030,7236.111,0.87375
228.173,1600,0.00032,7236.111,0.90061
234.504,1605,0.00030,7236.111,0.88050
227.276,1610,0.00031,7236.111,0.87534
233.258,1615,0.00030,7236.111,0.88157
227.862,1620,0.00030,7236.111,0.86868
230.676,1625,0.00030,7236.111,0.87533
227.699,1630,0.00031,7236.111,0.87900
231.105,1635,0.00031,7236.111,0.90518
230.365,1640,0.00030,7236.111,0.87760
232.644,1645,0.00030,7236.111,0.87649
234.919,1650,0.00030,7236.111,0.88009
233.004,1655,0.00030,7236.111,0.87809
228.354,1660,0.00031,7236.111,0.87856
233.367,1665,0.00030,7236.111,0.88669
237.496,1670,0.00030,7236.111,0.88120
236.074,1675,0.00030,7236.111,0.87947
228.136,1680,0.00031,7236.111,0.88234
230.605,1685,0.00031,7236.111,0.88084
233.199,1690,0.00030,7236.111,0.86195
231.117,1695,0.00030,7236.111,0.87725
236.797,1700,0.00030,7236.111,0.88145
227.536,1705,0.00031,7236.111,0.87695
231.100,1710,0.00030,7236.111,0.86699
233.186,1715,0.00030,7236.111,0.88075
230.612,1720,0.00030,7236.111,0.87761
236.312,1725,0.00030,7236.111,0.88628
230.235,1730,0.00031,7236.111,0.87948
232.440,1735,0.00030,7236.111,0.87902
227.714,1740,0.00031,7236.111,0.87354
232.930,1745,0.00030,7236.111,0.87939
236.498,1750,0.00030,7236.111,0.88169
237.092,1755,0.00030,7236.111,0.89247
225.896,1760,0.00032,7236.111,0.89089
232.003,1765,0.00030,7236.111,0.85842
228.806,1770,0.00031,7236.111,0.87582
231.638,1775,0.00031,7236.111,0.89833
220.232,1780,0.00032,7236.111,0.88024
233.618,1785,0.00031,7236.111,0.89679
231.529,1790,0.00030,7236.111,0.86675
230.726,1795,0.00030,7236.111,0.86877
228.539,1800,0.00031,7236.111,0.87749
230.178,1805,0.00031,7236.111,0.90174
235.352,1810,0.00030,7236.111,0.88726
234.632,1815,0.00030,7236.111,0.87325
233.215,1820,0.00030,7236.111,0.86672
242.853,1825,0.00029,7236.111,0.88009
233.206,1830,0.00030,7236.111,0.88015
235.617,1835,0.00030,7236.111,0.87370
231.256,1840,0.00031,7236.111,0.88178
238.550,1845,0.00030,7236.111,0.88045
226.742,1850,0.00031,7236.111,0.88061
241.298,1855,0.00029,7236.111,0.87865
229.784,1860,0.00031,7236.111,0.87956
229.751,1865,0.00031,7236.111,0.89135
231.421,1870,0.00031,7236.111,0.88915
235.828,1875,0.00030,7236.111,0.87939
233.359,1880,0.00030,7236.111,0.88245
231.671,1885,0.00030,7236.111,0.88050
235.528,1890,0.00030,7236.111,0.87211
231.809,1895,0.00030,7236.111,0.87939
232.948,1900,0.00031,7236.111,0.89020
229.445,1905,0.00031,7236.111,0.88242
226.360,1910,0.00031,7236.111,0.87857
230.919,1915,0.00030,7236.111,0.87744
230.407,1920,0.00031,7236.111,0.87868
234.795,1925,0.00030,7236.111,0.88162
230.658,1930,0.00031,7236.111,0.88007
235.733,1935,0.00030,7236.111,0.87640
227.140,1940,0.00031,7236.111,0.87955
233.266,1945,0.00031,7236.111,0.89150
234.008,1950,0.00030,7236.111,0.88127
240.243,1955,0.00029,7236.111,0.86718
234.567,1960,0.00030,7236.111,0.87649
234.137,1965,0.00030,7236.111,0.87759
233.624,1970,0.00030,7236.111,0.87819
226.642,1975,0.00031,7236.111,0.87951
225.230,1980,0.00031,7236.111,0.87913
231.025,1985,0.00030,7236.111,0.85491
234.758,1990,0.00030,7236.111,0.87975
232.522,1995,0.00030,7236.111,0.87192
233.284,2000,0.00030,7236.111,0.87917
220.045,2005,0.00032,7236.111,0.88068
230.490,2010,0.00031,7236.111,0.90164
230.655,2015,0.00030,7236.111,0.87629
231.131,2020,0.00030,7236.111,0.87953
226.553,2025,0.00031,7236.111,0.87439
236.945,2030,0.00029,7236.111,0.87055
231.796,2035,0.00030,7236.111,0.87985
235.606,2040,0.00031,7236.111,0.90739
231.751,2045,0.00031,7236.111,0.88550
234.472,2050,0.00029,7236.111,0.86421
225.697,2055,0.00031,7236.111,0.87714
233.240,2060,0.00030,7236.111,0.87343
233.316,2065,0.00030,7236.111,0.87447
232.979,2070,0.00030,7236.111,0.88140
228.146,2075,0.00031,7236.111,0.87987
231.606,2080,0.00030,7236.111,0.87442
234.139,2085,0.00030,7236.111,0.88280
236.147,2090,0.00030,7236.111,0.87936
229.827,2095,0.00031,7236.111,0.88199
233.051,2100,0.00030,7236.111,0.87888
230.731,2105,0.00030,7236.111,0.86577
231.784,2110,0.00029,7236.111,0.85123
229.307,2115,0.00031,7236.111,0.87970
240.926,2120,0.00029,7236.111,0.87908
229.100,2125,0.00031,7236.111,0.88127
230.821,2130,0.00030,7236.111,0.85283
232.775,2135,0.00030,7236.111,0.87493
231.709,2140,0.00031,7236.111,0.88888
233.543,2145,0.00030,7236.111,0.88485
228.643,2150,0.00031,7236.111,0.87790
234.870,2155,0.00030,7236.111,0.87124
231.085,2160,0.00030,7236.111,0.87621
230.342,2165,0.00030,7236.111,0.87177
234.471,2170,0.00031,7236.111,0.89486
229.380,2175,0.00031,7236.111,0.87759
232.953,2180,0.00030,7236.111,0.88748
231.884,2185,0.00030,7236.111,0.88062
230.513,2190,0.00030,7236.111,0.87512
231.101,2195,0.00031,7236.111,0.88187
231.923,2200,0.00031,7236.111,0.88927
231.459,2205,0.00030,7236.111,0.87672
235.769,2210,0.00030,7236.111,0.87331
226.677,2215,0.00032,7236.111,0.89325
236.697,2220,0.00030,7236.111,0.87820
232.326,2225,0.00030,7236.111,0.85996
226.231,2230,0.00031,7236.111,0.88034
238.941,2235,0.00030,7236.111,0.89597
229.390,2240,0.00031,7236.111,0.88164
231.991,2245,0.00031,7236.111,0.89689
234.697,2250,0.00030,7236.111,0.88580
232.956,2255,0.00031,7236.111,0.89882
229.597,2260,0.00031,7236.111,0.88171
231.238,2265,0.00030,7236.111,0.87624
232.721,2270,0.00030,7236.111,0.87970
234.907,2275,0.00031,7236.111,0.91302
230.338,2280,0.00030,7236.111,0.86281
232.799,2285,0.00030,7236.111,0.87976
229.556,2290,0.00031,7236.111,0.87921
231.924,2295,0.00031,7236.111,0.89627
232.810,2300,0.00030,7236.111,0.88220
233.738,2305,0.00030,7236.111,0.88412
234.784,2310,0.00031,7236.111,0.89797
234.970,2315,0.00030,7236.111,0.87064
230.642,2320,0.00032,7236.111,0.92576
236.552,2325,0.00030,7236.111,0.87329
234.913,2330,0.00030,7236.111,0.88079
232.896,2335,0.00030,7236.111,0.87402
232.333,2340,0.00030,7236.111,0.85978
229.779,2345,0.00031,7236.111,0.87919
236.567,2350,0.00030,7236.111,0.87918
232.981,2355,0.00030,7236.111,0.87646
225.172,2360,0.00032,7236.111,0.88734
234.820,2365,0.00030,7236.111,0.88269
233.462,2370,0.00030,7236.111,0.87827
231.292,2375,0.00031,7236.111,0.88227
231.917,2380,0.00030,7236.111,0.87568
227.967,2385,0.00032,7236.111,0.91669
235.910,2390,0.00030,7236.111,0.88377
232.506,2395,0.00031,7236.111,0.88740
231.823,2400,0.00030,7236.111,0.87933
230.363,2405,0.00030,7236.111,0.87348
222.409,2410,0.00032,7236.111,0.88392
233.871,2415,0.00030,7236.111,0.88345
230.304,2420,0.00030,7236.111,0.87650
233.301,2425,0.00030,7236.111,0.87909
234.970,2430,0.00030,7236.111,0.88205
229.651,2435,0.00030,7236.111,0.87403
236.814,2440,0.00030,7236.111,0.87896
237.566,2445,0.00030,7236.111,0.88597
232.591,2450,0.00030,7236.111,0.87963
235.468,2455,0.00030,7236.111,0.87942
231.675,2460,0.00030,7236.111,0.87962
232.194,2465,0.00030,7236.111,0.88199
231.453,2470,0.00030,7236.111,0.87932
234.022,2475,0.00030,7236.111,0.87973
240.746,2480,0.00029,7236.111,0.87618
237.041,2485,0.00030,7236.111,0.88223
223.420,2490,0.00031,7236.111,0.87830
234.601,2495,0.00030,7236.111,0.87869
227.510,2500,0.00031,7236.111,0.88770
235.202,2505,0.00030,7236.111,0.87829
232.663,2510,0.00031,7236.111,0.89977
234.722,2515,0.00031,7236.111,0.89746
230.066,2520,0.00031,7236.111,0.87968
230.636,2525,0.00031,7236.111,0.88103
236.175,2530,0.00030,7236.111,0.88010
230.411,2535,0.00031,7236.111,0.89315
232.498,2540,0.00030,7236.111,0.87890
230.021,2545,0.00031,7236.111,0.88072
235.981,2550,0.00030,7236.111,0.87955
224.896,2555,0.00031,7236.111,0.88426
230.870,2560,0.00031,7236.111,0.88961
234.089,2565,0.00030,7236.111,0.89168
231.967,2570,0.00030,7236.111,0.87319
233.213,2575,0.00030,7236.111,0.87259
229.564,2580,0.00031,7236.111,0.88006
228.522,2585,0.00031,7236.111,0.87963
229.944,2590,0.00030,7236.111,0.87267
226.027,2595,0.00031,7236.111,0.86696
228.375,2600,0.00030,7236.111,0.85408
236.289,2605,0.00030,7236.111,0.87945
240.322,2610,0.00029,7236.111,0.88195
218.756,2615,0.00032,7236.111,0.88051
228.925,2620,0.00031,7236.111,0.87773
232.960,2625,0.00030,7236.111,0.87437
230.890,2630,0.00031,7236.111,0.88887
226.766,2635,0.00030,7236.111,0.85690
228.101,2640,0.00031,7236.111,0.88655
234.193,2645,0.00030,7236.111,0.88564
226.761,2650,0.00031,7236.111,0.88078
236.500,2655,0.00030,7236.111,0.89199
232.147,2660,0.00031,7236.111,0.89216
236.040,2665,0.00030,7236.111,0.87952
232.624,2670,0.00029,7236.111,0.84420
231.177,2675,0.00030,7236.111,0.87835
229.302,2680,0.00032,7236.111,0.90778
231.968,2685,0.00030,7236.111,0.87356
232.944,2690,0.00030,7236.111,0.88293
230.500,2695,0.00032,7236.111,0.90982
233.644,2700,0.00030,7236.111,0.87662
225.425,2705,0.00032,7236.111,0.89301
230.266,2710,0.00031,7236.111,0.89274
231.003,2715,0.00031,7236.111,0.90113
226.250,2720,0.00031,7236.111,0.87744
233.852,2725,0.00030,7236.111,0.87958
230.365,2730,0.00031,7236.111,0.87892
232.308,2735,0.00030,7236.111,0.88468
240.025,2740,0.00029,7236.111,0.88037
229.886,2745,0.00031,7236.111,0.88179
235.993,2750,0.00030,7236.111,0.87998
227.409,2755,0.00031,7236.111,0.88892
232.206,2760,0.00031,7236.111,0.88569
234.389,2765,0.00030,7236.111,0.88469
238.862,2770,0.00029,7236.111,0.87724
230.271,2775,0.00031,7236.111,0.88127
238.218,2780,0.00030,7236.111,0.88114
228.149,2785,0.00031,7236.111,0.87295
226.649,2790,0.00031,7236.111,0.88939
229.313,2795,0.00031,7236.111,0.87993
229.332,2800,0.00031,7236.111,0.88900
234.678,2805,0.00030,7236.111,0.87926
231.841,2810,0.00030,7236.111,0.87859
230.370,2815,0.00031,7236.111,0.87969
232.101,2820,0.00030,7236.111,0.87350
235.740,2825,0.00030,7236.111,0.88215
235.181,2830,0.00030,7236.111,0.87927
231.672,2835,0.00030,7236.111,0.88006
221.157,2840,0.00032,7236.111,0.87728
225.290,2845,0.00032,7236.111,0.90685
231.696,2850,0.00031,7236.111,0.89074
233.946,2855,0.00030,7236.111,0.88623
233.412,2860,0.00030,7236.111,0.87811
236.813,2865,0.00030,7236.111,0.87952
230.852,2870,0.00031,7236.111,0.89060
231.947,2875,0.00030,7236.111,0.88013
243.224,2880,0.00029,7236.111,0.87900
232.285,2885,0.00031,7236.111,0.88885
227.166,2890,0.00031,7236.111,0.88056
231.133,2895,0.00030,7236.111,0.88031
224.859,2900,0.00031,7236.111,0.87786
231.346,2905,0.00031,7236.111,0.88208
233.612,2910,0.00030,7236.111,0.87954
234.478,2915,0.00031,7236.111,0.89469
235.833,2920,0.00030,7236.111,0.87491
232.896,2925,0.00031,7236.111,0.88970
231.109,2930,0.00030,7236.111,0.88013
232.214,2935,0.00030,7236.111,0.87933
233.736,2940,0.00030,7236.111,0.88797
228.693,2945,0.00031,7236.111,0.87916
234.505,2950,0.00030,7236.111,0.87967
238.508,2955,0.00029,7236.111,0.87781
234.662,2960,0.00031,7236.111,0.90132
227.183,2965,0.00031,7236.111,0.86631
231.793,2970,0.00030,7236.111,0.87990
226.420,2975,0.00031,7236.111,0.87564
229.569,2980,0.00031,7236.111,0.88280
227.485,2985,0.00031,7236.111,0.87797
229.768,2990,0.00031,7236.111,0.87927
229.772,2995,0.00031,7236.111,0.87812
230.368,3000,0.00031,7236.111,0.87913
225.179,3005,0.00030,7236.111,0.84811
238.051,3010,0.00029,7236.111,0.87781
224.287,3015,0.00031,7236.111,0.87749
226.611,3020,0.00030,7236.111,0.84779
232.077,3025,0.00030,7236.111,0.87418
233.234,3030,0.00030,7236.111,0.86704
238.554,3035,0.00030,7236.111,0.90771
234.502,3040,0.00030,7236.111,0.88362
227.494,3045,0.00031,7236.111,0.88167
229.136,3050,0.00031,7236.111,0.88079
226.068,3055,0.00031,7236.111,0.87906
236.111,3060,0.00030,7236.111,0.87776
231.853,3065,0.00031,7236.111,0.90148
234.287,3070,0.00030,7236.111,0.88080
231.515,3075,0.00030,7236.111,0.87976
232.741,3080,0.00030,7236.111,0.88015
229.304,3085,0.00031,7236.111,0.87931
233.784,3090,0.00030,7236.111,0.88149
228.497,3095,0.00031,7236.111,0.88299
236.426,3100,0.00030,7236.111,0.87920
236.082,3105,0.00030,7236.111,0.88096
230.338,3110,0.00031,7236.111,0.89996
235.005,3115,0.00030,7236.111,0.88702
236.746,3120,0.00030,7236.111,0.89249
227.895,3125,0.00031,7236.111,0.88232
233.174,3130,0.00030,7236.111,0.88312
232.315,3135,0.00030,7236.111,0.87927
233.156,3140,0.00030,7236.111,0.87937
234.095,3145,0.00030,7236.111,0.87373
233.985,3150,0.00031,7236.111,0.89738
229.370,3155,0.00031,7236.111,0.88811
234.702,3160,0.00030,7236.111,0.87851
230.787,3165,0.00031,7236.111,0.88457
234.343,3170,0.00030,7236.111,0.88454
