@RELATION to_mash_out

@ATTRIBUTE liquid_volume_hl numeric
@ATTRIBUTE time_s numeric
@ATTRIBUTE temp_C numeric
@ATTRIBUTE energy_kWh numeric
@ATTRIBUTE gas_m3 numeric

@DATA
230.470,246,0.000,1.447,0.00017
230.470,247,0.000,1.447,0.00017
230.470,248,0.000,1.447,0.00017
230.470,249,0.000,1.447,0.00017
230.470,250,0.000,1.447,0.00017
230.470,251,0.000,1.447,0.00017
230.470,252,0.000,1.447,0.00017
230.470,253,0.000,1.447,0.00017
230.470,254,0.000,1.447,0.00017
230.470,255,0.000,1.447,0.00017
230.470,256,0.000,1.447,0.00017
230.470,257,0.000,1.447,0.00017
230.470,258,0.000,1.447,0.00017
230.470,259,0.000,1.447,0.00017
230.470,260,0.000,1.447,0.00017
230.470,261,0.000,1.447,0.00017
230.470,262,0.000,1.447,0.00017
230.470,263,0.000,1.447,0.00017
230.470,264,0.000,1.447,0.00017
230.470,265,0.000,1.447,0.00017
230.470,266,0.000,1.447,0.00017
230.469,267,0.000,1.447,0.00017
230.469,268,0.000,1.447,0.00017
230.469,269,0.000,1.447,0.00017
230.469,270,0.000,1.447,0.00017
230.469,271,0.000,1.447,0.00017
230.469,272,0.000,1.447,0.00017
230.469,273,0.000,1.447,0.00017
230.469,274,0.000,1.447,0.00017
230.469,275,0.000,1.447,0.00017
230.469,276,0.000,1.447,0.00017
230.469,277,0.000,1.447,0.00017
230.469,278,0.000,1.447,0.00017
230.469,279,0.000,1.447,0.00017
230.469,280,0.000,1.447,0.00017
230.469,281,0.000,1.447,0.00017
230.469,282,0.000,1.447,0.00017
230.469,283,0.000,1.447,0.00017
230.469,284,0.000,1.447,0.00017
230.469,285,0.000,1.447,0.00017
230.469,286,0.000,1.447,0.00017
230.469,287,0.000,1.447,0.00017
230.469,288,0.000,1.447,0.00017
230.469,289,0.000,1.447,0.00017
230.469,290,0.000,1.447,0.00017
230.469,291,0.000,1.447,0.00017
230.469,292,0.000,1.447,0.00017
230.469,293,0.000,1.447,0.00017
230.469,294,0.000,1.447,0.00017
230.469,295,0.000,1.447,0.00017
230.469,296,0.000,1.447,0.00017
230.469,297,0.000,1.447,0.00017
230.469,298,0.000,1.447,0.00017
230.469,299,0.000,1.447,0.00017
230.469,300,0.000,1.447,0.00017
230.469,301,0.000,1.447,0.00017
230.469,302,0.000,1.447,0.00017
230.469,303,0.000,1.447,0.00017
230.469,304,0.000,1.447,0.00017
230.469,305,0.000,1.447,0.00017
230.469,306,0.000,1.447,0.00017
230.469,307,0.000,1.447,0.00017
230.469,308,0.000,1.447,0.00017
230.469,309,0.000,1.447,0.00017
230.469,310,0.000,1.447,0.00017
230.469,311,0.000,1.447,0.00017
230.469,312,0.000,1.447,0.00017
230.469,313,0.000,1.447,0.00017
230.469,314,0.000,1.447,0.00017
230.469,315,0.000,1.447,0.00017
230.469,316,0.000,1.447,0.00017
230.469,317,0.000,1.447,0.00017
230.469,318,0.000,1.447,0.00017
230.469,319,0.000,1.447,0.00017
230.469,320,0.000,1.447,0.00017
230.469,321,0.000,1.447,0.00017
230.469,322,0.000,1.447,0.00017
230.469,323,0.000,1.447,0.00017
230.469,324,0.000,1.447,0.00017
230.469,325,0.000,1.447,0.00017
230.469,326,0.000,1.447,0.00017
230.468,327,0.000,1.447,0.00017
230.468,328,0.000,1.447,0.00017
230.468,329,0.000,1.447,0.00017
230.468,330,0.000,1.447,0.00017
230.468,331,0.000,1.447,0.00017
230.468,332,0.000,1.447,0.00017
230.468,333,0.000,1.447,0.00017
230.468,334,0.000,1.447,0.00017
230.468,335,0.000,1.447,0.00017
230.468,336,0.000,1.447,0.00017
230.468,337,0.000,1.447,0.00017
230.468,338,0.000,1.447,0.00017
230.468,339,0.000,1.447,0.00017
230.468,340,0.000,1.447,0.00017
230.468,341,0.000,1.447,0.00017
230.468,342,0.000,1.447,0.00017
230.468,343,0.000,1.447,0.00017
230.468,344,0.000,1.447,0.00017
230.468,345,0.000,1.447,0.00017
230.468,346,0.000,1.447,0.00017
230.468,347,0.000,1.447,0.00017
230.468,348,0.000,1.447,0.00017
230.468,349,0.000,1.447,0.00017
230.468,350,0.000,1.447,0.00017
230.468,351,0.000,1.447,0.00017
230.468,352,0.000,1.447,0.00017
230.468,353,0.000,1.447,0.00017
230.468,354,0.000,1.447,0.00017
230.468,355,0.000,1.447,0.00017
230.468,356,0.000,1.447,0.00017
230.468,357,0.000,1.447,0.00017
230.468,358,0.000,1.447,0.00017
230.468,359,0.000,1.447,0.00017
230.468,360,0.000,1.447,0.00017
230.468,361,0.000,1.447,0.00017
230.468,362,0.000,1.447,0.00017
230.468,363,0.000,1.447,0.00017
230.468,364,0.000,1.447,0.00017
230.468,365,0.000,1.447,0.00017
230.468,366,0.000,1.447,0.00017
230.468,367,0.000,1.447,0.00017
230.468,368,0.000,1.447,0.00017
230.468,369,0.000,1.447,0.00017
230.468,370,0.000,1.447,0.00017
230.468,371,0.000,1.447,0.00017
230.468,372,0.000,1.447,0.00017
230.468,373,0.000,1.447,0.00017
230.468,374,0.000,1.447,0.00017
230.468,375,0.000,1.447,0.00017
230.468,376,0.000,1.447,0.00017
230.468,377,0.000,1.447,0.00017
230.468,378,0.000,1.447,0.00017
230.468,379,0.000,1.447,0.00017
230.468,380,0.000,1.447,0.00017
230.468,381,0.000,1.447,0.00017
230.468,382,0.000,1.447,0.00017
230.468,383,0.000,1.447,0.00017
230.468,384,0.000,1.447,0.00017
230.468,385,0.000,1.447,0.00017
230.468,386,0.000,1.447,0.00017
230.467,387,0.000,1.447,0.00017
230.467,388,0.000,1.447,0.00017
230.467,389,0.000,1.447,0.00017
230.467,390,0.000,1.447,0.00017
230.467,391,0.000,1.447,0.00017
230.467,392,0.000,1.447,0.00017
230.467,393,0.000,1.447,0.00017
230.467,394,0.000,1.447,0.00017
230.467,395,0.000,1.447,0.00017
230.467,396,0.000,1.447,0.00017
230.467,397,0.000,1.447,0.00017
230.467,398,0.000,1.447,0.00017
230.467,399,0.000,1.447,0.00017
230.467,400,0.000,1.447,0.00017
230.467,401,0.000,1.447,0.00017
230.467,402,0.000,1.447,0.00017
230.467,403,0.000,1.447,0.00017
230.467,404,0.000,1.447,0.00017
230.467,405,0.000,1.447,0.00017
230.467,406,0.000,1.447,0.00017
230.467,407,0.000,1.447,0.00017
230.467,408,0.000,1.447,0.00017
230.467,409,0.000,1.447,0.00017
230.467,410,0.000,1.447,0.00017
230.467,411,0.000,1.447,0.00017
230.467,412,0.000,1.447,0.00017
230.467,413,0.000,1.447,0.00017
230.467,414,0.000,1.447,0.00017
230.467,415,0.000,1.447,0.00017
230.467,416,0.000,1.447,0.00017
230.467,417,0.000,1.447,0.00017
230.467,418,0.000,1.447,0.00017
230.467,419,0.000,1.447,0.00017
230.467,420,0.000,1.447,0.00017
230.467,421,0.000,1.447,0.00017
230.467,422,0.000,1.447,0.00017
230.467,423,0.000,1.447,0.00017
230.467,424,0.000,1.447,0.00017
230.467,425,0.000,1.447,0.00017
230.467,426,0.000,1.447,0.00017
230.467,427,0.000,1.447,0.00017
230.467,428,0.000,1.447,0.00017
230.467,429,0.000,1.447,0.00017
230.467,430,0.000,1.447,0.00017
230.467,431,0.000,1.447,0.00017
230.467,432,0.000,1.447,0.00017
230.467,433,0.000,1.447,0.00017
230.467,434,0.000,1.447,0.00017
230.467,435,0.000,1.447,0.00017
230.467,436,0.000,1.447,0.00017
230.467,437,0.000,1.447,0.00017
230.467,438,0.000,1.447,0.00017
230.467,439,0.000,1.447,0.00017
230.467,440,0.000,1.447,0.00017
230.467,441,0.000,1.447,0.00017
230.467,442,0.000,1.447,0.00017
230.467,443,0.000,1.447,0.00017
230.467,444,0.000,1.447,0.00017
230.467,445,0.000,1.447,0.00017
230.467,446,0.000,1.447,0.00017
230.466,447,0.000,1.447,0.00017
230.466,448,0.000,1.447,0.00017
230.466,449,0.000,1.447,0.00017
230.466,450,0.000,1.447,0.00017
230.466,451,0.000,1.447,0.00017
230.466,452,0.000,1.447,0.00017
230.466,453,0.000,1.447,0.00017
230.466,454,0.000,1.447,0.00017
230.466,455,0.000,1.447,0.00017
230.466,456,0.000,1.447,0.00017
230.466,457,0.000,1.447,0.00017
230.466,458,0.000,1.447,0.00017
230.466,459,0.000,1.447,0.00017
230.466,460,0.000,1.447,0.00017
230.466,461,0.000,1.447,0.00017
230.466,462,0.000,1.447,0.00017
230.466,463,0.000,1.447,0.00017
230.466,464,0.000,1.447,0.00017
230.466,465,0.000,1.447,0.00017
230.466,466,0.000,1.447,0.00017
230.466,467,0.000,1.447,0.00017
230.466,468,0.000,1.447,0.00017
230.466,469,0.000,1.447,0.00017
230.466,470,0.000,1.447,0.00017
230.466,471,0.000,1.447,0.00017
230.466,472,0.000,1.447,0.00017
230.466,473,0.000,1.447,0.00017
230.466,474,0.000,1.447,0.00017
230.466,475,0.000,1.447,0.00017
230.466,476,0.000,1.447,0.00017
230.466,477,0.000,1.447,0.00017
230.466,478,0.000,1.447,0.00017
230.466,479,0.000,1.447,0.00017
230.466,480,0.000,1.447,0.00017
230.466,481,0.000,1.447,0.00017
230.466,482,0.000,1.447,0.00017
230.466,483,0.000,1.447,0.00017
230.466,484,0.000,1.447,0.00017
230.466,485,0.000,1.447,0.00017
230.466,486,0.000,1.447,0.00017
230.466,487,0.000,1.447,0.00017
230.466,488,0.000,1.447,0.00017
230.466,489,0.000,1.447,0.00017
230.466,490,0.000,1.447,0.00017
230.466,491,0.000,1.447,0.00017
230.466,492,0.000,1.447,0.00017
230.466,493,0.000,1.447,0.00017
230.466,494,0.000,1.447,0.00017
230.466,495,0.000,1.447,0.00017
230.466,496,0.000,1.447,0.00017
230.466,497,0.000,1.447,0.00017
230.466,498,0.000,1.447,0.00017
230.466,499,0.000,1.447,0.00017
230.466,500,0.000,1.447,0.00017
230.466,501,0.000,1.447,0.00017
230.466,502,0.000,1.447,0.00017
230.466,503,0.000,1.447,0.00017
230.466,504,0.000,1.447,0.00017
230.466,505,0.000,1.447,0.00017
230.466,506,0.000,1.447,0.00017
230.465,507,0.000,1.447,0.00017
230.465,508,0.000,1.447,0.00017
230.465,509,0.000,1.447,0.00017
230.465,510,0.000,1.447,0.00017
230.465,511,0.000,1.447,0.00017
230.465,512,0.000,1.447,0.00017
230.465,513,0.000,1.447,0.00017
230.465,514,0.000,1.447,0.00017
230.465,515,0.000,1.447,0.00017
230.465,516,0.000,1.447,0.00017
230.465,517,0.000,1.447,0.00017
230.465,518,0.000,1.447,0.00017
230.465,519,0.000,1.447,0.00017
230.465,520,0.000,1.447,0.00017
230.465,521,0.000,1.447,0.00017
230.465,522,0.000,1.447,0.00017
230.465,523,0.000,1.447,0.00017
230.465,524,0.000,1.447,0.00017
230.465,525,0.000,1.447,0.00017
230.465,526,0.000,1.447,0.00017
230.465,527,0.000,1.447,0.00017
230.465,528,0.000,1.447,0.00017
230.465,529,0.000,1.447,0.00017
230.465,530,0.000,1.447,0.00017
230.465,531,0.000,1.447,0.00017
230.465,532,0.000,1.447,0.00017
230.465,533,0.000,1.447,0.00017
230.465,534,0.000,1.447,0.00017
230.465,535,0.000,1.447,0.00017
230.465,536,0.000,1.447,0.00017
230.465,537,0.000,1.447,0.00017
230.465,538,0.000,1.447,0.00017
230.465,539,0.000,1.447,0.00017
230.465,540,0.000,1.447,0.00017
230.465,541,0.000,1.447,0.00017
230.465,542,0.000,1.447,0.00017
230.465,543,0.000,1.447,0.00017
230.465,544,0.000,1.447,0.00017
230.465,545,0.000,1.447,0.00017
230.465,546,0.000,1.447,0.00017
230.465,547,0.000,1.447,0.00017
230.465,548,0.000,1.447,0.00017
230.465,549,0.000,1.447,0.00017
230.465,550,0.000,1.447,0.00017
230.465,551,0.000,1.447,0.00017
230.465,552,0.000,1.447,0.00017
230.465,553,0.000,1.447,0.00017
230.465,554,0.000,1.447,0.00017
230.465,555,0.000,1.447,0.00017
230.465,556,0.000,1.447,0.00017
230.465,557,0.000,1.447,0.00017
230.465,558,0.000,1.447,0.00017
230.465,559,0.000,1.447,0.00017
230.465,560,0.000,1.447,0.00017
230.465,561,0.000,1.447,0.00017
230.465,562,0.000,1.447,0.00017
230.465,563,0.000,1.447,0.00017
230.465,564,0.000,1.447,0.00017
230.465,565,0.000,1.447,0.00017
230.465,566,0.000,1.447,0.00017
230.464,567,0.000,1.447,0.00017
230.464,568,0.000,1.447,0.00017
230.464,569,0.000,1.447,0.00017
230.464,570,0.000,1.447,0.00017
230.464,571,0.000,1.447,0.00017
230.464,572,0.000,1.447,0.00017
230.464,573,0.000,1.447,0.00017
230.464,574,0.000,1.447,0.00017
230.464,575,0.000,1.447,0.00017
230.464,576,0.000,1.447,0.00017
230.464,577,0.000,1.447,0.00017
230.464,578,0.000,1.447,0.00017
230.464,579,0.000,1.447,0.00017
230.464,580,0.000,1.447,0.00017
230.464,581,0.000,1.447,0.00017
230.464,582,0.000,1.447,0.00017
230.464,583,0.000,1.447,0.00017
230.464,584,0.000,1.447,0.00017
230.464,585,0.000,1.447,0.00017
230.464,586,0.000,1.447,0.00017
230.464,587,0.000,1.447,0.00017
230.464,588,0.000,1.447,0.00017
230.464,589,0.000,1.447,0.00017
230.464,590,0.000,1.447,0.00017
230.464,591,0.000,1.447,0.00017
230.464,592,0.000,1.447,0.00017
230.464,593,0.000,1.447,0.00017
230.464,594,0.000,1.447,0.00017
230.464,595,0.000,1.447,0.00017
230.464,596,0.000,1.447,0.00017
230.464,597,0.000,1.447,0.00017
230.464,598,0.000,1.447,0.00017
230.464,599,0.000,1.447,0.00017
230.464,600,0.000,1.447,0.00017
230.464,601,0.000,1.447,0.00017
230.464,602,0.000,1.447,0.00017
230.464,603,0.000,1.447,0.00017
230.464,604,0.000,1.447,0.00017
230.464,605,0.000,1.447,0.00017
230.464,606,0.000,1.447,0.00017
230.464,607,0.000,1.447,0.00017
230.464,608,0.000,1.447,0.00017
230.464,609,0.000,1.447,0.00017
230.464,610,0.000,1.447,0.00017
230.464,611,0.000,1.447,0.00017
230.464,612,0.000,1.447,0.00017
230.464,613,0.000,1.447,0.00017
230.464,614,0.000,1.447,0.00017
230.464,615,0.000,1.447,0.00017
230.464,616,0.000,1.447,0.00017
230.464,617,0.000,1.447,0.00017
230.464,618,0.000,1.447,0.00017
230.464,619,0.000,1.447,0.00017
230.464,620,0.000,1.447,0.00017
230.464,621,0.000,1.447,0.00017
230.464,622,0.000,1.447,0.00017
230.464,623,0.000,1.447,0.00017
230.464,624,0.000,1.447,0.00017
230.464,625,0.000,1.447,0.00017
230.464,626,0.000,1.447,0.00017
230.463,627,0.000,1.447,0.00017
230.463,628,0.000,1.447,0.00017
230.463,629,0.000,1.447,0.00017
230.463,630,0.000,1.447,0.00017
230.463,631,0.000,1.447,0.00017
230.463,632,0.000,1.447,0.00017
230.463,633,0.000,1.447,0.00017
230.463,634,0.000,1.447,0.00017
230.463,635,0.000,1.447,0.00017
230.463,636,0.000,1.447,0.00017
230.463,637,0.000,1.447,0.00017
230.463,638,0.000,1.447,0.00017
230.463,639,0.000,1.447,0.00017
230.463,640,0.000,1.447,0.00017
230.463,641,0.000,1.447,0.00017
230.463,642,0.000,1.447,0.00017
230.463,643,0.000,1.447,0.00017
230.463,644,0.000,1.447,0.00017
230.463,645,0.000,1.447,0.00017
230.463,646,0.000,1.447,0.00017
230.463,647,0.000,1.447,0.00017
230.463,648,0.000,1.447,0.00017
230.463,649,0.000,1.447,0.00017
230.463,650,0.000,1.447,0.00017
230.463,651,0.000,1.447,0.00017
230.463,652,0.000,1.447,0.00017
230.463,653,0.000,1.447,0.00017
230.463,654,0.000,1.447,0.00017
230.463,655,0.000,1.447,0.00017
230.463,656,0.000,1.447,0.00017
230.463,657,0.000,1.447,0.00017
230.463,658,0.000,1.447,0.00017
230.463,659,0.000,1.447,0.00017
230.463,660,0.000,1.447,0.00017
230.463,661,0.000,1.447,0.00017
230.463,662,0.000,1.447,0.00017
230.463,663,0.000,1.447,0.00017
230.463,664,0.000,1.447,0.00017
230.463,665,0.000,1.447,0.00017
230.463,666,0.000,1.447,0.00017
230.463,667,0.000,1.447,0.00017
230.463,668,0.000,1.447,0.00017
230.463,669,0.000,1.447,0.00017
230.463,670,0.000,1.447,0.00017
230.463,671,0.000,1.447,0.00017
230.463,672,0.000,1.447,0.00017
230.463,673,0.000,1.447,0.00017
230.463,674,0.000,1.447,0.00017
230.463,675,0.000,1.447,0.00017
230.463,676,0.000,1.447,0.00017
230.463,677,0.000,1.447,0.00017
230.463,678,0.000,1.447,0.00017
230.463,679,0.000,1.447,0.00017
230.463,680,0.000,1.447,0.00017
230.463,681,0.000,1.447,0.00017
230.463,682,0.000,1.447,0.00017
230.463,683,0.000,1.447,0.00017
230.463,684,0.000,1.447,0.00017
230.463,685,0.000,1.447,0.00017
230.463,686,0.000,1.447,0.00017
230.462,687,0.000,1.447,0.00017
230.462,688,0.000,1.447,0.00017
230.462,689,0.000,1.447,0.00017
230.462,690,0.000,1.447,0.00017
230.462,691,0.000,1.447,0.00017
230.462,692,0.000,1.447,0.00017
230.462,693,0.000,1.447,0.00017
230.462,694,0.000,1.447,0.00017
230.462,695,0.000,1.447,0.00017
230.462,696,0.000,1.447,0.00017
230.462,697,0.000,1.447,0.00017
230.462,698,0.000,1.447,0.00017
230.462,699,0.000,1.447,0.00017
230.462,700,0.000,1.447,0.00017
230.462,701,0.000,1.447,0.00017
230.462,702,0.000,1.447,0.00017
230.462,703,0.000,1.447,0.00017
230.462,704,0.000,1.447,0.00017
230.462,705,0.000,1.447,0.00017
230.462,706,0.000,1.447,0.00017
230.462,707,0.000,1.447,0.00017
230.462,708,0.000,1.447,0.00017
230.462,709,0.000,1.447,0.00017
230.462,710,0.000,1.447,0.00017
230.462,711,0.000,1.447,0.00017
230.462,712,0.000,1.447,0.00017
230.462,713,0.000,1.447,0.00017
230.462,714,0.000,1.447,0.00017
230.462,715,0.000,1.447,0.00017
230.462,716,0.000,1.447,0.00017
230.462,717,0.000,1.447,0.00017
230.462,718,0.000,1.447,0.00017
230.462,719,0.000,1.447,0.00017
230.462,720,0.000,1.447,0.00017
230.462,721,0.000,1.447,0.00017
230.462,722,0.000,1.447,0.00017
230.462,723,0.000,1.447,0.00017
230.462,724,0.000,1.447,0.00017
